Дата,Сумма,Операция,Детали,Unnamed: 4,user_id,category
31.03.2026,"+388,890.00 ₸",KZT,Пополнение,240340008470 ПП №58 от 31.03.2026,user_966,Путешествия
30.03.2026,"-10,346.78 ₸",KZT,Покупка,OPENAI CHATGPT SUBSCR 14158799686 US,user_966,Связь
29.03.2026,"-2,120.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_379,Красота
29.03.2026,-400.00 ₸,KZT,Покупка,GASTRONOMIYA ALMATY KZ,user_304,Спорт
29.03.2026,"-1,672.00 ₸",KZT,Покупка,"TOO ""MODERN RITEYL"" ALMATY KZ",user_665,Подарки
29.03.2026,"-2,290.00 ₸",KZT,Покупка,CU MINIMARKET ALMATY KZ,user_665,Спорт
29.03.2026,-600.00 ₸,KZT,Покупка,Jetpay Uber ALMATY KZ,user_560,Транспорт
29.03.2026,"-11,000.00 ₸",KZT,Перевод,Перевод с карты на карту,user_809,Образование
29.03.2026,"-1,432.00 ₸",KZT,Покупка,SMALL SUPERMARKET ALA03 ALMATY KZ,user_665,Путешествия
29.03.2026,"-1,260.00 ₸",KZT,Покупка,Jetpay Uber ALMATY KZ,user_521,Такси
29.03.2026,"-1,690.00 ₸",KZT,Платеж,Возмещение за QR оплату через POS 70009332 на сумму 1690 KZT,user_966,Подписки
29.03.2026,"-15,000.00 ₸",KZT,Покупка,IP MARKOVA RUFINA ALMATY KZ,user_966,Образование
29.03.2026,"-1,370.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_521,Продукты
28.03.2026,"-3,640.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_777,Электроника
28.03.2026,"-3,410.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_304,Транспорт
28.03.2026,"-6,990.00 ₸",KZT,Покупка,APPLE.COM BILL ITUNES.COM IE,user_379,Ремонт
27.03.2026,"-21,951.00 ₸",KZT,Покупка,GOLDAPPLE.KZ ALMATY KZ,user_777,Красота
27.03.2026,"-1,535.00 ₸",KZT,Покупка,"TOO ""AS TIME"" KASKELEN KZ",user_304,Кредиты
27.03.2026,"+69,057.00 ₸",KZT,Пополнение,Пополнение. Заработная плата. Сумма на руки за период март 2026 г.,user_521,Продукты
27.03.2026,"-2,155.00 ₸",KZT,Покупка,"TOO ""AS TIME"" KASKELEN KZ",user_471,Образование
27.03.2026,"-3,450.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_379,Авто
26.03.2026,"-2,670.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_966,Ремонт
26.03.2026,"-8,000.00 ₸",KZT,Перевод,Болат Алишер Амантайұлы Безвозмездный перевод,user_560,Дети
26.03.2026,-310.00 ₸,KZT,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_379,Аренда
26.03.2026,"-1,820.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_665,Связь
26.03.2026,"-2,610.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_966,Электроника
25.03.2026,"-2,000.00 ₸",KZT,Перевод,Перевод с карты на карту,user_304,Образование
25.03.2026,"-2,450.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_471,Ремонт
25.03.2026,-730.00 ₸,KZT,Покупка,GASTRONOMIYA ALMATY KZ,user_304,Ремонт
25.03.2026,"-3,780.00 ₸",KZT,Покупка,SPECTRE COFFEE ALMATY KZ,user_966,Аренда
25.03.2026,"-6,057.00 ₸",KZT,Покупка,SMALL SUPERMARKET ALA03 ALMATY KZ,user_521,Одежда
25.03.2026,"-2,000.00 ₸",KZT,Перевод,Перевод с карты на карту,user_665,Путешествия
24.03.2026,-126.00 ₸,KZT,Платеж,"ТОО ""Arbuz Group (Арбуз Груп)"" За оплату билета/услугу/продукты /товар заказ 5184649 Arbuz",user_809,Электроника
24.03.2026,"-6,983.00 ₸",KZT,Платеж,"ТОО ""Arbuz Group (Арбуз Груп)"" За оплату билета/услугу/продукты /товар заказ 5184649 Arbuz",user_777,Транспорт
24.03.2026,"-10,600.00 ₸",KZT,Покупка,WILDBERRIES ALMATY KZ,user_809,Страхование
24.03.2026,"+1,050.00 ₸",KZT,Покупка,Возврат. Отмена покупки WOLT.COM,user_379,Развлечения
23.03.2026,"-32,100.00 ₸",KZT,Платеж,"ТОО ""Ticketon Events"" (Тикетон Евентс) За оплату билета/услугу /продукты/товар заказ 1762960668 Тикетон",user_665,Спорт
23.03.2026,"-4,494.00 ₸",KZT,Покупка,"TOO ""MODERN RITEYL"" ALMATY KZ",user_379,Штрафы
23.03.2026,"-10,450.00 ₸",KZT,Покупка,COFFEEBOOM COFFEESHOP ALMATY KZ,user_521,Транспорт
22.03.2026,"-5,512.00 ₸",KZT,Покупка,WOLT.COM ALMATY KZ,user_665,Образование
22.03.2026,"-1,520.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_966,Штрафы
22.03.2026,"-42,900.00 ₸",KZT,Покупка,RICH STYLE SHOP ALMATY KZ,user_304,Питомцы
22.03.2026,"-1,800.00 ₸",KZT,Покупка,LION COFFEE ALMATY KZ,user_665,Подарки
22.03.2026,"-7,990.00 ₸",KZT,Покупка,IP NOLINA ALMATY KZ,user_560,Инвестиции
22.03.2026,"-1,190.00 ₸",KZT,Покупка,Jetpay Uber ALMATY KZ,user_379,Спорт
21.03.2026,"-1,170.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_304,Аренда
21.03.2026,"-1,250.00 ₸",KZT,Платеж,Возмещение за QR оплату через POS 70009332 на сумму 1250 KZT,user_665,Авто
21.03.2026,"-34,090.00 ₸",KZT,Покупка,SONIX ALMATY KZ,user_521,Развлечения
21.03.2026,"-8,800.00 ₸",KZT,Покупка,DEL PAPA RESTAURANT ALMATY KZ,user_966,Одежда
20.03.2026,"-10,000.00 ₸",KZT,Перевод,Перевод с карты на карту,user_809,Путешествия
20.03.2026,"-3,000.00 ₸",KZT,Перевод,Перевод с карты на карту,user_304,Одежда
20.03.2026,"-1,710.00 ₸",KZT,Покупка,GASTRONOMIYA ALMATY KZ,user_379,Такси
20.03.2026,"-3,980.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_809,Аренда
20.03.2026,"-13,000.00 ₸",KZT,Перевод,Перевод с карты на карту,user_379,Образование
20.03.2026,"+52,200.00 ₸",KZT,Пополнение,Перевод с карты на карту,user_665,Питомцы
20.03.2026,"+298,512.00 ₸",KZT,Пополнение,"Поступление от Товарищество с ограниченной ответственностью ""Freedom Holding Operations"" БИН 240340008470 ПП №51 от 20.03.2026",user_665,Продукты
20.03.2026,"+1,114.62 ₸",KZT,Пополнение,Между своими счетами,user_471,Продукты
19.03.2026,-790.00 ₸,KZT,Покупка,GASTRONOMIYA ALMATY KZ,user_471,Авто
19.03.2026,"-1,900.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_665,Путешествия
19.03.2026,"-2,600.00 ₸",KZT,Платеж,Возмещение за QR оплату через POS 72002160 на сумму 2600 KZT,user_665,Электроника
19.03.2026,"-2,866.00 ₸",KZT,Покупка,Izi Almaty KZ,user_809,Аренда
19.03.2026,"-1,740.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_379,Образование
19.03.2026,-110.00 ₸,KZT,Покупка,APPLE.COM BILL ITUNES.COM IE,user_809,Связь
18.03.2026,"-1,020.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_304,Коммуналка
17.03.2026,"-1,090.00 ₸",KZT,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_304,Развлечения
17.03.2026,"+1,377.00 ₸",KZT,Пополнение,Пополнение. Заработная плата. Сумма на руки за период февраль 2026 г.,user_347,Красота
17.03.2026,"-5,000.00 ₸",KZT,Перевод,Болат Алишер Амантайұлы Безвозмездный перевод,user_471,Электроника
17.03.2026,"-1,950.00 ₸",KZT,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_560,Штрафы
17.03.2026,"-2,630.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_471,Медицина
16.03.2026,"-1,000.00 ₸",KZT,Покупка,SMALL SUPERMARKET ALA03 ALMATY KZ,user_809,Авто
16.03.2026,"-1,860.00 ₸",KZT,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_966,Подписки
16.03.2026,"-2,550.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_521,Авто
15.03.2026,"-3,230.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_560,Транспорт
15.03.2026,"+9,000.00 ₸",KZT,Пополнение,Перевод с карты на карту,user_471,Подарки
15.03.2026,-20.00 $,USD,Покупка,CLAUDE.AI SUBSCRIPTION 14152360599 US,user_665,Штрафы
15.03.2026,"-3,010.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_347,Ремонт
14.03.2026,"-1,750.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_521,Спорт
14.03.2026,"-15,512.00 ₸",KZT,Покупка,URBAN COFFEE COFFEE HOUS ALMATY,user_777,Развлечения
14.03.2026,"-4,530.00 ₸",KZT,Платеж,Возмещение за QR оплату через POS 70009332 на сумму 4530 KZT,user_347,Подписки
14.03.2026,"-1,070.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_809,Красота
13.03.2026,-790.00 ₸,KZT,Покупка,GASTRONOMIYA ALMATY KZ,user_304,Дети
13.03.2026,"-2,010.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_560,Образование
13.03.2026,"-4,900.00 ₸",KZT,Перевод,Жұмахан Нұрлан Талғатұлы Безвозмездный перевод,user_777,Кредиты
13.03.2026,"-7,000.00 ₸",KZT,Перевод,Болат Алишер Амантайұлы Безвозмездный перевод,user_777,Связь
13.03.2026,"-2,380.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_304,Питомцы
12.03.2026,"-2,150.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_560,Кредиты
12.03.2026,"-6,000.00 ₸",KZT,Перевод,Болат Алишер Амантайұлы Безвозмездный перевод,user_809,Штрафы
12.03.2026,-620.00 ₸,KZT,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_347,Транспорт
12.03.2026,"-2,030.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_521,Ремонт
11.03.2026,"-3,970.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_560,Подписки
11.03.2026,-790.00 ₸,KZT,Покупка,GASTRONOMIYA ALMATY KZ,user_560,Подписки
11.03.2026,"-2,460.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_521,Дети
11.03.2026,-90.00 ₸,KZT,Покупка,"TOO ""AS TIME"" KASKELEN KZ",user_379,Медицина
11.03.2026,"-3,800.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_521,Медицина
11.03.2026,"-2,090.00 ₸",KZT,Покупка,SPECTRE COFFEE ALMATY KZ,user_665,Красота
10.03.2026,"-1,450.00 ₸",KZT,Покупка,GASTRONOMIYA ALMATY KZ,user_379,Коммуналка
10.03.2026,"-3,599.00 ₸",KZT,Покупка,EUROPHARMA 323 PHARMACY ALMATY KZ,user_665,Страхование
10.03.2026,"-3,020.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_665,Дети
10.03.2026,"-1,090.00 ₸",KZT,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_347,Одежда
10.03.2026,"-6,333.00 ₸",KZT,Перевод,Болат Алишер Амантайұлы Безвозмездный перевод,user_304,Спорт
10.03.2026,-310.00 ₸,KZT,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_347,Подарки
09.03.2026,"-14,700.00 ₸",KZT,Перевод,Ермек Альбина Ермекқызы Безвозмездный перевод,user_304,Подписки
09.03.2026,"-2,850.00 ₸",KZT,Покупка,GASTRONOMIYA ALMATY KZ,user_347,Ремонт
09.03.2026,"-1,056.00 ₸",KZT,Покупка,IP ISABEKOVA SHYMKENT KZ,user_560,Подарки
09.03.2026,"-1,150.00 ₸",KZT,Покупка,UBER ALMATY KZ,user_471,Медицина
08.03.2026,"-2,290.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_379,Одежда
07.03.2026,"-4,690.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_347,Одежда
07.03.2026,"-4,920.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_560,Подписки
07.03.2026,"-9,450.00 ₸",KZT,Покупка,KULIKOVSKIY SHOP ALMATY KZ,user_471,Подарки
07.03.2026,"-1,280.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_379,Страхование
06.03.2026,"-13,875.00 ₸",KZT,Покупка,GOLDAPPLE.KZ ALMATY KZ,user_379,Подписки
06.03.2026,"-3,300.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_521,Аренда
06.03.2026,-600.00 ₸,KZT,Перевод,Темирбеккызы Салкын Безвозмездный перевод,user_665,Продукты
06.03.2026,"-2,700.00 ₸",KZT,Платеж,Возмещение за QR оплату через POS 72002160 на сумму 2700 KZT,user_665,Авто
06.03.2026,"+23,000.00 ₸",KZT,Пополнение,"Поступление от Товарищество с ограниченной ответственностью ""Freedom Holding Operations"" БИН 240340008470 ПП №41 от 06.03.2026",user_966,Спорт
06.03.2026,"-1,180.00 ₸",KZT,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_471,Ремонт
06.03.2026,"-3,490.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_347,Рестораны
05.03.2026,"-8,315.00 ₸",KZT,Покупка,WOLT.COM ALMATY KZ,user_665,Образование
05.03.2026,"-32,100.00 ₸",KZT,Платеж,"ТОО ""Ticketon Events"" (Тикетон Евентс) За оплату билета/услугу /продукты/товар заказ 1762387180 Тикетон",user_777,Красота
05.03.2026,-400.00 ₸,KZT,Перевод,Прочие безвозмездные переводы . Безвозмездный перевод,user_665,Спорт
05.03.2026,"-2,770.00 ₸",KZT,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_521,Штрафы
05.03.2026,"-2,110.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_347,Штрафы
04.03.2026,"-11,352.00 ₸",KZT,Платеж,"ТОО ""Aviata"" За оплату билета /услугу/продукты/товар заказ 168836927 Aviata",user_379,Аренда
04.03.2026,"-2,000.00 ₸",KZT,Перевод,Перевод с карты на карту,user_379,Кредиты
04.03.2026,-450.00 ₸,KZT,Платеж,Возмещение за QR оплату через POS 72002160 на сумму 450 KZT,user_665,Авто
02.03.2026,"-1,667.00 ₸",KZT,Покупка,RYADOM ALMATY KZ,user_304,Связь
02.03.2026,"-7,000.00 ₸",KZT,Перевод,Болат Алишер Амантайұлы Безвозмездный перевод,user_347,Развлечения
02.03.2026,-310.00 ₸,KZT,Покупка,"IP ""KRISTINA"" ALMATY KZ",user_560,Связь
02.03.2026,+3.11 ₸,KZT,Пополнение,Пополнение. Выплата процентов по вкладу № KZ74551T600064346KZT от 22.07.2025 за период с 01-го по 28.02.26. Вкладчик Сулейменова Дильназ Тулегеновна,user_665,Питомцы
01.03.2026,"-3,000.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_560,Страхование
01.03.2026,-245.00 ₸,KZT,Покупка,"FILIAL TOO ""AK NIET GROU",user_777,Путешествия
01.03.2026,"-35,000.00 ₸",KZT,Перевод,Перевод с карты на карту,user_809,Такси
01.03.2026,"-2,700.00 ₸",KZT,Покупка,GASTRONOMIYA ALMATY KZ,user_560,Аренда
28.02.2026,"-10,346.78 ₸",KZT,Покупка,OPENAI CHATGPT SUBSCR 14158799686 US,user_809,Электроника
28.02.2026,"-15,000.00 ₸",KZT,Перевод,Перевод с карты на карту,user_966,Аренда
28.02.2026,"-9,000.00 ₸",KZT,Перевод,Перевод с карты на карту,user_560,Страхование
28.02.2026,"-6,990.00 ₸",KZT,Покупка,APPLE.COM BILL ITUNES.COM IE,user_809,Страхование
28.02.2026,"-2,640.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_304,Подписки
27.02.2026,+11.00 ₸,KZT,Покупка,Возврат. Отмена покупки,user_665,Путешествия
27.02.2026,"-3,100.00 ₸",KZT,Покупка,WILDBERRIES ALMATY KZ,user_560,Инвестиции
27.02.2026,-11.00 ₸,KZT,Покупка,WILDBERRIES ALMATY KZ,user_471,Страхование
27.02.2026,"-246,000.00 ₸",KZT,Перевод,Перевод с карты на карту,user_471,Транспорт
27.02.2026,"-5,300.00 ₸",KZT,Покупка,YANDEX.GO ALMATY KZ,user_777,Кредиты
27.02.2026,"+2,000.00 ₸",KZT,Пополнение,Канаев Нияз Тулеутаевич . Безвозмездный перевод,user_560,Рестораны
27.02.2026,"-1,000.00 ₸",KZT,Перевод,Безвозмездный перевод,user_809,Спорт
27.02.2026,"-8,284.00 ₸",KZT,Покупка,FRPAY KULIKOV ALMATY KZ,user_560,Такси
27.02.2026,"+14,000.00 ₸",KZT,Пополнение,Канаев Нияз Тулеутаевич . Безвозмездный перевод,user_777,Путешествия
27.02.2026,"-22,154.00 ₸",KZT,Покупка,TOM YUM BAR RESTAURANT ALMATY,user_665,Транспорт
